time,,open,high,low,close,volume
2014.10.21,0:00,1246.06,1254.86,1244.96,1248.11,39707
2014.10.22,0:00,1248.46,1249.37,1240.07,1240.76,29990
2014.10.23,0:00,1241.46,1244.21,1225.9,1231.34,33972
2014.10.24,0:00,1232.89,1233.89,1228.43,1230.45,25435
2014.10.27,0:00,1227.55,1231.61,1225.07,1226.09,20157
2014.10.28,0:00,1225.56,1235.12,1222.11,1228.09,30410
2014.10.29,0:00,1227.96,1230.16,1207.94,1211.63,29274
2014.10.30,0:00,1211.26,1215.22,1195.5,1198.27,48804
2014.10.31,0:00,1199.69,1202.33,1160.79,1172.28,63495
2014.11.03,0:00,1170.76,1173.41,1161.29,1165.02,34649
2014.11.04,0:00,1164.64,1174.38,1163.53,1167.89,37864
2014.11.05,0:00,1168.34,1169.32,1137.42,1140.04,62501
2014.11.06,0:00,1140.86,1149.22,1137.73,1141.42,48497
2014.11.07,0:00,1141.26,1178.32,1131.41,1177.85,64709
2014.11.10,0:00,1176.49,1176.96,1146.95,1151.02,50761
2014.11.11,0:00,1151.77,1172.86,1145.76,1163.74,47636
2014.11.12,0:00,1163.21,1169.73,1156.93,1162.09,46469
2014.11.13,0:00,1159.61,1167.62,1153.64,1162.05,50334
2014.11.14,0:00,1162.11,1193.2,1146.49,1188.35,66865
2014.11.17,0:00,1186.51,1193.84,1181.07,1186.12,63741
2014.11.18,0:00,1186.09,1204.28,1183.01,1196.56,53250
2014.11.19,0:00,1196.7,1201.8,1174.78,1182.18,70817
2014.11.20,0:00,1183.29,1196.74,1176.45,1193.2,66856
2014.11.21,0:00,1193.77,1207.41,1186.42,1201,59447
2014.11.24,0:00,1200.35,1203.88,1192.4,1196.6,37378
2014.11.25,0:00,1198.48,1202.55,1190.04,1200.45,51780
2014.11.26,0:00,1202.16,1202.16,1194.53,1197.45,40885
2014.11.27,0:00,1194.79,1199.3,1185.29,1190.48,42816
2014.11.28,0:00,1194.41,1194.41,1164.89,1168.48,52144
2014.12.01,0:00,1159.4,1220.7,1142.25,1211.6,107280
2014.12.02,0:00,1211.52,1212.36,1191.59,1197.79,64205
2014.12.03,0:00,1197.53,1214.65,1194.12,1208.92,48382
2014.12.04,0:00,1208.82,1213,1200.92,1204.83,43905
2014.12.05,0:00,1205.34,1207.19,1185.92,1191.78,44312
2014.12.08,0:00,1190.26,1208.52,1186.77,1202.6,38790
2014.12.09,0:00,1203.26,1237.83,1198.96,1230.46,61673
2014.12.10,0:00,1230.29,1237.83,1224.25,1226.07,57380
2014.12.11,0:00,1225.08,1232.31,1215.52,1227.1,56837
2014.12.12,0:00,1226.8,1227.79,1214.1,1222.12,49921
2014.12.15,0:00,1221.61,1223.83,1190.32,1192.71,63407
2014.12.16,0:00,1194.35,1223.07,1187.15,1196.42,75689
2014.12.17,0:00,1194.83,1202.59,1183.31,1189.24,55741
2014.12.18,0:00,1188.83,1213.45,1188,1198.22,58288
2014.12.19,0:00,1197.8,1200.92,1193.36,1195.35,39304
2014.12.22,0:00,1194.9,1202.95,1170.32,1175.92,38811
2014.12.23,0:00,1175.7,1184.58,1172.17,1175.99,28747
2014.12.24,0:00,1176.24,1180.72,1172.49,1173.6,14477
2014.12.26,0:00,1177.21,1198.69,1177.07,1195.46,20032
2014.12.29,0:00,1193.9,1197.1,1178.41,1182.84,29431
2014.12.30,0:00,1182.61,1210.28,1180.44,1200.04,46543
2014.12.31,0:00,1199.43,1203.44,1182.44,1187.45,24008
2015.01.02,0:00,1187.05,1194.61,1167.28,1188.15,39488
2015.01.05,0:00,1188.11,1207.05,1177.76,1204.34,50313
2015.01.06,0:00,1203.67,1222.75,1201.3,1218.09,53007
2015.01.07,0:00,1218.69,1218.69,1208.6,1210.86,46841
2015.01.08,0:00,1210.5,1216.24,1204.12,1208.25,34752
2015.01.09,0:00,1208.23,1223.64,1206.87,1222.3,39692
2015.01.12,0:00,1223.27,1235.49,1217.21,1233.28,40939
2015.01.13,0:00,1233,1243.33,1226.82,1230.24,53793
2015.01.14,0:00,1230.4,1243.99,1224.65,1228.35,64489
2015.01.15,0:00,1228.78,1266.39,1225.63,1262.15,79390
2015.01.16,0:00,1262.75,1281.67,1254.63,1279.55,64343
2015.01.19,0:00,1278.27,1281.33,1271.68,1276.4,75603
2015.01.20,0:00,1275.8,1296.72,1273.64,1294.43,90136
2015.01.21,0:00,1294.15,1304.76,1284.28,1292.62,60985
2015.01.22,0:00,1292.85,1307.16,1279.15,1301.54,60425
2015.01.23,0:00,1301.25,1302.17,1284.05,1293.77,49681
2015.01.26,0:00,1293.42,1298.82,1275.48,1280.97,50233
2015.01.27,0:00,1280.68,1297.18,1271.92,1292.06,46796
2015.01.28,0:00,1291.97,1293.43,1279.36,1284.2,44857
2015.01.29,0:00,1283.15,1285.51,1251.75,1256.81,59448
2015.01.30,0:00,1258.25,1284.32,1256.73,1283.14,50699
2015.02.02,0:00,1280.96,1282.97,1266.1,1273.86,45277
2015.02.03,0:00,1274.7,1285.41,1255.15,1259.93,58831
2015.02.04,0:00,1261.16,1272,1256.3,1268.72,72423
2015.02.05,0:00,1269.83,1273.7,1255.99,1264.3,104467
2015.02.06,0:00,1265.68,1268.42,1228.04,1233.43,100791
2015.02.09,0:00,1235.74,1243.24,1233.92,1238.52,68505
2015.02.10,0:00,1237.8,1245.46,1230.65,1233.2,90121
2015.02.11,0:00,1233.73,1238.41,1216.32,1218.56,76293
2015.02.12,0:00,1218.45,1232.53,1217.84,1221.47,102080
2015.02.13,0:00,1222.61,1234.55,1222.43,1229.28,82614
2015.02.16,0:00,1227.52,1236.28,1227.52,1230.5,52290
2015.02.17,0:00,1230.52,1233.54,1203.38,1209.31,71717
2015.02.18,0:00,1209.35,1213.08,1197.22,1212.13,45419
2015.02.19,0:00,1212.42,1222.57,1205.01,1206.26,49196
2015.02.20,0:00,1207.05,1214.97,1197.94,1201.48,49351
2015.02.23,0:00,1203.26,1209.94,1190.5,1201.34,42043
2015.02.24,0:00,1201.65,1204.16,1190.05,1199.99,48722
2015.02.25,0:00,1200.95,1211.49,1200.63,1204.58,40268
2015.02.26,0:00,1203.97,1219.58,1203.26,1208.94,49086
2015.02.27,0:00,1208.41,1218.98,1204.06,1212.83,43465
2015.03.02,0:00,1213.55,1222.85,1204.22,1206.33,49561
2015.03.03,0:00,1206.09,1214.37,1195.01,1203.22,53833
2015.03.04,0:00,1203.93,1208.6,1197.89,1199.85,62495
2015.03.05,0:00,1200.34,1209.06,1196.11,1197.9,45915
2015.03.06,0:00,1197.79,1200.3,1163.37,1166.78,61121
2015.03.09,0:00,1168.94,1174.91,1165.44,1166.39,35029
2015.03.10,0:00,1167.12,1170.08,1154.89,1161.45,54386
2015.03.11,0:00,1162.16,1164.81,1147.15,1154.46,46929
2015.03.12,0:00,1154.65,1166.22,1148.23,1153.12,51086
2015.03.13,0:00,1153.32,1161.36,1151,1157.87,40437
2015.03.16,0:00,1155.6,1163.69,1150.01,1153.93,36642
2015.03.17,0:00,1154.27,1159.41,1142.38,1148.53,44718
2015.03.18,0:00,1148.87,1175.24,1145.55,1167.72,58323
2015.03.19,0:00,1167.71,1177.44,1159.2,1170.86,59959
2015.03.20,0:00,1170.87,1187.55,1168.39,1182.01,63739
2015.03.23,0:00,1185.49,1191.24,1178.92,1189.37,98886
2015.03.24,0:00,1189.39,1194.63,1185.02,1192.08,93283
2015.03.25,0:00,1192.09,1199.27,1186.23,1194.51,90179
2015.03.26,0:00,1194.52,1219.33,1194.08,1204.15,108183
2015.03.27,0:00,1204.14,1205.76,1192.14,1198.15,79950
2015.03.30,0:00,1198.39,1199.05,1182.03,1185.61,78193
2015.03.31,0:00,1185.65,1190.35,1178.05,1182.98,96754
2015.04.01,0:00,1183,1208.15,1180.45,1203.59,97043
2015.04.02,0:00,1203.6,1206.95,1194.56,1202.11,84791
2015.04.06,0:00,1213.28,1223.83,1212.84,1214.43,72648
2015.04.07,0:00,1214.56,1215.44,1207.14,1208.74,81533
2015.04.08,0:00,1208.52,1211.96,1197.13,1202.05,89553
2015.04.09,0:00,1201.96,1203.01,1192.28,1194.32,81349
2015.04.10,0:00,1193.77,1210.31,1192.87,1207.19,80580
2015.04.13,0:00,1206.9,1209.12,1195.97,1198.37,87616
2015.04.14,0:00,1198.36,1201.18,1183.59,1192.31,103519
2015.04.15,0:00,1192.09,1204.26,1188.59,1202.03,93781
2015.04.16,0:00,1201.98,1208.73,1194.34,1198.04,109626
2015.04.17,0:00,1198.62,1207.34,1197.02,1203.82,94342
2015.04.20,0:00,1204.51,1208.78,1190.99,1195.4,90669
2015.04.21,0:00,1195.8,1203.87,1192.71,1202.02,74734
2015.04.22,0:00,1202.32,1204.44,1185.31,1186.68,86233
2015.04.23,0:00,1187.15,1197.66,1183.97,1193.52,81104
2015.04.24,0:00,1193.53,1195.62,1174.8,1178.98,81626
2015.04.27,0:00,1179.67,1206.84,1178.25,1201.64,85033
2015.04.28,0:00,1201.84,1214.66,1198.83,1211.73,88042
2015.04.29,0:00,1211.48,1213.64,1201.02,1204.22,95715
2015.04.30,0:00,1204.28,1206.88,1176.71,1183.93,107194
2015.05.01,0:00,1184.18,1184.85,1169.89,1178.01,72703
2015.05.04,0:00,1177.68,1192.44,1177.41,1187.89,70212
2015.05.05,0:00,1187.85,1199.36,1185.33,1192.89,77176
2015.05.06,0:00,1192.85,1197.29,1187.9,1191.77,85105
2015.05.07,0:00,1191.37,1192.49,1178.52,1183.99,86571
2015.05.08,0:00,1184.26,1193.36,1181.4,1187.94,79215
2015.05.11,0:00,1189.26,1191.37,1178.54,1183.53,66922
2015.05.12,0:00,1183.06,1196.73,1180.35,1193.54,77766
2015.05.13,0:00,1192.87,1218.5,1190.92,1215.22,89303
2015.05.14,0:00,1215.02,1226.85,1211.92,1220.66,89883
2015.05.15,0:00,1220.93,1225.78,1210.62,1223.72,84197
2015.05.18,0:00,1223.08,1231.99,1221.23,1224.99,76884
2015.05.19,0:00,1225.27,1225.27,1205.38,1207.3,84184
2015.05.20,0:00,1207.47,1213.12,1202.87,1209.26,79746
2015.05.21,0:00,1209.42,1212.43,1201.11,1205.8,72644
2015.05.22,0:00,1206.17,1214.5,1201.13,1205.73,69869
2015.05.25,0:00,1204.84,1208.25,1202.49,1206.72,31846
2015.05.26,0:00,1206.44,1207.19,1185.17,1186.79,82576
2015.05.27,0:00,1187.04,1190.56,1183.3,1187.46,68241
2015.05.28,0:00,1187.19,1191.78,1179.8,1187.91,72585
2015.05.29,0:00,1187.6,1193.68,1185.37,1190.03,70964
2015.06.01,0:00,1189.34,1203.89,1184.2,1188.73,85037
2015.06.02,0:00,1188.88,1195.93,1185.58,1192.53,85178
2015.06.03,0:00,1193.09,1195.06,1179.1,1184.64,76282
2015.06.04,0:00,1185.11,1186,1172.52,1176.36,88553
2015.06.05,0:00,1176.51,1178.14,1162.36,1171.47,74237
2015.06.08,0:00,1170.66,1177.26,1168.75,1173.6,80833
2015.06.09,0:00,1173.66,1182.55,1172.18,1176.3,72564
2015.06.10,0:00,1176.09,1191.93,1174.84,1185.55,88358
2015.06.11,0:00,1185.82,1187.59,1175.34,1181.53,73824
2015.06.12,0:00,1181.24,1183.98,1176.39,1181.17,68020
2015.06.15,0:00,1180.77,1190.12,1172.41,1185.93,73676
2015.06.16,0:00,1185.57,1187.48,1175.71,1181.56,63659
2015.06.17,0:00,1181.2,1188.82,1174.23,1185.08,74531
2015.06.18,0:00,1184.82,1205.35,1183.24,1201.46,96082
2015.06.19,0:00,1201.53,1203.77,1198.01,1199.7,67336
2015.06.22,0:00,1199.81,1200.69,1181.77,1185.48,73466
2015.06.23,0:00,1185.34,1187.76,1175.84,1178.17,78221
2015.06.24,0:00,1177.73,1179.93,1169.76,1174.89,73297
2015.06.25,0:00,1174.8,1177.72,1170.95,1172.65,56665
2015.06.26,0:00,1172.92,1178.3,1168.01,1174.97,64407
2015.06.29,0:00,1184.01,1187.79,1173.41,1179.34,101958
2015.06.30,0:00,1179.75,1180.14,1166.4,1171.8,92007
2015.07.01,0:00,1172.11,1174.65,1167.24,1168.24,62429
2015.07.02,0:00,1168.13,1169.28,1156.69,1165.81,65409
2015.07.03,0:00,1165.59,1169.85,1164.29,1168.39,40792
2015.07.06,0:00,1174.54,1174.69,1162.49,1169.8,75517
2015.07.07,0:00,1169.93,1170.29,1147.63,1154.69,80454
2015.07.08,0:00,1154.77,1164.29,1146.83,1157.68,94852
2015.07.09,0:00,1158.37,1167.35,1155.57,1158.8,77012
2015.07.10,0:00,1159.45,1165.03,1157.07,1163.07,67348
2015.07.13,0:00,1162.91,1164.56,1150.77,1157.53,64314
2015.07.14,0:00,1157.44,1159.42,1152.55,1155.47,53653
2015.07.15,0:00,1154.89,1156.47,1142.84,1149.01,52187
2015.07.16,0:00,1147.02,1149.05,1141.88,1144.91,55011
2015.07.17,0:00,1145.19,1145.36,1130.65,1133.76,54612
2015.07.20,0:00,1133.25,1133.29,1087.35,1096.23,96448
2015.07.21,0:00,1098.72,1109.48,1096.59,1100.65,67707
2015.07.22,0:00,1100.63,1103.04,1086.66,1093.76,72203
2015.07.23,0:00,1094.25,1105.35,1086.84,1090.19,68613
2015.07.24,0:00,1090.29,1101.19,1076.91,1098.69,90056
2015.07.27,0:00,1099.09,1104.67,1088.15,1093.47,85790
2015.07.28,0:00,1093.62,1098.61,1091.23,1094.9,62441
2015.07.29,0:00,1094.8,1101.6,1090.03,1096.49,67959
2015.07.30,0:00,1096.13,1098.29,1082.15,1088.27,70539
2015.07.31,0:00,1088.17,1103.06,1079.63,1095.03,81428
2015.08.03,0:00,1095.4,1097.34,1085.46,1086.23,69413
2015.08.04,0:00,1085.67,1094.31,1080.59,1087.21,70154
2015.08.05,0:00,1087.49,1092.19,1082.61,1084.59,59980
2015.08.06,0:00,1084.25,1093.64,1083.11,1089.16,57184
2015.08.07,0:00,1089.23,1099.13,1082.44,1093.64,70882
2015.08.10,0:00,1094.17,1108.51,1089.29,1104.05,69039
2015.08.11,0:00,1103.9,1118.99,1093.48,1108.45,92587
2015.08.12,0:00,1108.3,1125.42,1101.41,1123.94,93437
2015.08.13,0:00,1125.34,1126.34,1113.19,1114.7,78172
2015.08.14,0:00,1114.82,1120.65,1111.42,1114.52,65878
2015.08.17,0:00,1114.32,1122.45,1113.37,1117.07,63091
2015.08.18,0:00,1117.41,1120.77,1109.15,1117.19,62169
2015.08.19,0:00,1117.56,1134.25,1115.86,1133.57,69155
2015.08.20,0:00,1133.2,1153.63,1132.29,1151.6,69278
2015.08.21,0:00,1153.1,1167.93,1148.57,1160.36,100765
2015.08.24,0:00,1160.96,1169.74,1145.46,1154.66,152059
2015.08.25,0:00,1155.4,1156.22,1134.25,1140.13,130981
2015.08.26,0:00,1140,1146.12,1117.36,1124.68,104050
2015.08.27,0:00,1125.22,1128.92,1117.86,1124.36,79077
2015.08.28,0:00,1125.06,1140.4,1123.4,1133.15,71245
2015.08.31,0:00,1132.63,1136.3,1125.29,1134.5,60359
2015.09.01,0:00,1134.19,1147.52,1133.97,1139.77,64422
2015.09.02,0:00,1139.58,1142.03,1131.7,1133.57,61523
2015.09.03,0:00,1133.31,1133.94,1121.93,1124.92,70923
2015.09.04,0:00,1124.76,1131.97,1116.34,1121.39,68992
2015.09.07,0:00,1123.2,1124.44,1115.62,1118.68,38608
2015.09.08,0:00,1118.37,1126.31,1118.25,1121.12,61413
2015.09.09,0:00,1121.43,1124.99,1100.9,1107.33,73340
2015.09.10,0:00,1106.32,1114.66,1103.45,1110.3,72007
2015.09.11,0:00,1110.57,1112.47,1098.36,1107.24,75770
2015.09.14,0:00,1107.57,1110.07,1103.18,1108.61,65337
2015.09.15,0:00,1107.68,1109.02,1102.06,1104.72,62599
2015.09.16,0:00,1104.51,1123.77,1103.56,1119.08,73110
2015.09.17,0:00,1118.91,1135.4,1114.97,1130.97,89290
2015.09.18,0:00,1130.18,1141.35,1127.19,1138.66,93176
2015.09.21,0:00,1139.02,1139.63,1129.07,1132.98,58645
2015.09.22,0:00,1132.84,1136.18,1120.93,1124.33,68429
2015.09.23,0:00,1124.08,1133.95,1121.48,1129.81,62776
2015.09.24,0:00,1129.96,1156.29,1129.89,1153.46,92136
2015.09.25,0:00,1151.04,1151.33,1140.4,1145.96,95900
2015.09.28,0:00,1145.26,1147.89,1127.68,1131.53,95248
2015.09.29,0:00,1131.77,1134.32,1124.02,1126.97,92234
2015.09.30,0:00,1127.07,1127.76,1111.3,1114.53,93134
2015.10.01,0:00,1115,1118.78,1110.69,1113.05,71760
2015.10.02,0:00,1112.88,1140.89,1104.21,1137.55,85919
2015.10.05,0:00,1137.3,1141.54,1129.76,1135.27,84853
2015.10.06,0:00,1134.86,1150.82,1134.62,1146.69,72648
2015.10.07,0:00,1146.36,1153.24,1141.43,1145.09,77944
2015.10.08,0:00,1145.21,1150.89,1136.2,1138.57,78879
2015.10.09,0:00,1138.54,1159.26,1138.29,1155.54,87539
2015.10.12,0:00,1154.86,1168.59,1154.51,1163.32,66789
2015.10.13,0:00,1162.81,1168.38,1151.41,1168.28,84160
2015.10.14,0:00,1168.17,1189.37,1162.83,1183.79,95456
2015.10.15,0:00,1183.65,1191.16,1173.73,1182.73,100816
2015.10.16,0:00,1182.27,1184.04,1173.87,1176.56,85113
2015.10.19,0:00,1176.36,1177.79,1168.22,1170.27,91745
2015.10.20,0:00,1170.57,1180.74,1166.97,1175.58,85656
2015.10.21,0:00,1175.16,1178.86,1163.3,1166.69,81941
2015.10.22,0:00,1166.66,1171.44,1162.27,1165.49,81012
2015.10.23,0:00,1165.46,1179,1158.58,1163.75,92199
2015.10.26,0:00,1162.63,1169.22,1161.76,1163.24,64839
2015.10.27,0:00,1163.25,1168.32,1160.34,1166.82,63195
2015.10.28,0:00,1166.85,1182.52,1151.91,1156.88,91446
2015.10.29,0:00,1156.87,1162.32,1144.29,1146.17,90724
2015.10.30,0:00,1146.16,1149.71,1138.91,1141.51,82632
2015.11.02,0:00,1141.46,1142.57,1132.25,1133.08,72585
2015.11.03,0:00,1133.12,1137.9,1114.01,1117.33,70764
2015.11.04,0:00,1117.32,1122.46,1105.99,1107.48,86404
2015.11.05,0:00,1107.16,1111.11,1102.6,1103.46,73910
2015.11.06,0:00,1103.65,1110.07,1085.08,1089.22,77525
2015.11.09,0:00,1089.53,1095.36,1087.99,1091.86,78893
2015.11.10,0:00,1091.33,1094.45,1084.92,1089.22,70689
2015.11.11,0:00,1089.16,1093.77,1083.8,1085.89,64560
2015.11.12,0:00,1085.66,1089.21,1073.74,1084.7,86826
2015.11.13,0:00,1084.06,1088.28,1079.21,1083.41,82981
2015.11.16,0:00,1089.38,1097.76,1080.99,1082.37,95653
2015.11.17,0:00,1083.15,1084.62,1065.05,1069.83,90376
2015.11.18,0:00,1070.89,1074.99,1064.15,1070.32,87447
2015.11.19,0:00,1069.75,1087.01,1069.19,1081.76,92776
2015.11.20,0:00,1080.6,1087.69,1075.49,1077.47,83030
2015.11.23,0:00,1076.6,1076.76,1066.17,1068.66,76066
2015.11.24,0:00,1068.73,1080.74,1068.57,1075.21,71328
2015.11.25,0:00,1074.94,1080.43,1067.46,1070.94,63815
2015.11.26,0:00,1071.16,1074.49,1069.33,1071.63,33928
2015.11.27,0:00,1071.4,1073.44,1052.36,1059.61,62185
2015.11.30,0:00,1057.11,1069.31,1052.81,1064.2,65679
2015.12.01,0:00,1064.83,1074.29,1062.88,1068.69,77871
2015.12.02,0:00,1068.06,1071.11,1050.23,1053.15,65459
2015.12.03,0:00,1053.6,1065.07,1045.93,1061.62,95599
2015.12.04,0:00,1062.69,1088.42,1057.77,1085.8,100283
2015.12.07,0:00,1085.52,1086.25,1065.98,1071.05,76925
2015.12.08,0:00,1070.41,1078.75,1067.27,1074.38,82774
2015.12.09,0:00,1074.61,1084.99,1069.04,1072.3,87724
2015.12.10,0:00,1071.69,1076.08,1069,1071.01,72158
2015.12.11,0:00,1071.36,1079.18,1062.03,1074.03,86141
2015.12.14,0:00,1072.96,1077.14,1058.35,1059.76,60036
2015.12.15,0:00,1059.75,1068.25,1058.48,1060.7,48702
2015.12.16,0:00,1060.65,1078.01,1060.52,1071.89,51987
2015.12.17,0:00,1072.46,1072.93,1047.28,1050.62,53536
2015.12.18,0:00,1052.03,1071.21,1050.53,1065.8,48440
2015.12.21,0:00,1065.5,1081.31,1063.46,1077.9,45390
2015.12.22,0:00,1077.87,1080.35,1071.45,1071.98,38573
2015.12.23,0:00,1072.24,1075.09,1067.88,1069.93,31476
2015.12.24,0:00,1069.8,1076.68,1069.73,1075.88,23579
2015.12.28,0:00,1075.39,1076.6,1066.1,1068.79,34639
2015.12.29,0:00,1068.49,1074.91,1067.09,1068.63,36575
2015.12.30,0:00,1068.54,1071.86,1059,1060.99,35370
2015.12.31,0:00,1060.8,1063.15,1057.56,1060.13,28282
2016.01.04,0:00,1062.12,1083.13,1061.4,1074.22,50150
2016.01.05,0:00,1073.25,1081.64,1072.28,1077.05,40605
2016.01.06,0:00,1076.76,1094.8,1074.6,1093.19,58152
2016.01.07,0:00,1093.2,1109.75,1091.04,1108.46,66883
2016.01.08,0:00,1108.53,1112.76,1092.26,1103.96,67459
2016.01.11,0:00,1103.52,1108.16,1093.21,1093.79,57928
2016.01.12,0:00,1094.51,1098.82,1083.12,1085.95,49665
2016.01.13,0:00,1086.66,1095.16,1079.43,1093.1,49914
2016.01.14,0:00,1093.23,1094.99,1071.01,1077.91,53236
2016.01.15,0:00,1079.11,1096.91,1075.87,1088.34,61083
2016.01.18,0:00,1089.04,1092.92,1087.14,1088.56,27435
2016.01.19,0:00,1088.64,1094.2,1082.19,1086.92,49844
2016.01.20,0:00,1086.97,1109.18,1086.95,1100.41,53048
2016.01.21,0:00,1100.46,1104.19,1092.06,1100.76,56401
2016.01.22,0:00,1101.1,1102.4,1093.67,1097.46,40113
2016.01.25,0:00,1097.25,1108.55,1096.86,1107.47,32879
2016.01.26,0:00,1107.85,1122.56,1106.59,1119.37,40794
2016.01.27,0:00,1119.34,1127.71,1114.5,1124.55,44044
2016.01.28,0:00,1125.25,1125.46,1111.15,1114.79,42808
2016.01.29,0:00,1113.68,1118.08,1107.98,1117.76,41840
2016.02.01,0:00,1117.29,1129.37,1115.05,1127.97,38777
2016.02.02,0:00,1128.04,1130.63,1121.93,1128.61,33821
2016.02.03,0:00,1128.83,1145.15,1124.01,1142.07,48121
2016.02.04,0:00,1141.47,1156.98,1139.19,1155.08,50857
2016.02.05,0:00,1154.78,1174.15,1144.85,1173.27,49016
2016.02.08,0:00,1172.61,1200.44,1163.89,1188.65,52072
2016.02.09,0:00,1188.24,1198.55,1185.35,1188.61,56643
2016.02.10,0:00,1189.01,1197.36,1181.14,1196.65,53472
2016.02.11,0:00,1197.01,1263.05,1195.6,1246.28,82621
2016.02.12,0:00,1246.54,1247.87,1232.07,1237.27,61663
2016.02.15,0:00,1234.94,1235.04,1201.73,1208.78,37758
2016.02.16,0:00,1208.21,1216.57,1190.54,1199.95,59830
2016.02.17,0:00,1200.45,1213.32,1195.33,1207.93,52108
2016.02.18,0:00,1208.5,1239.6,1200.38,1230.43,49920
2016.02.19,0:00,1230.45,1234.13,1219.57,1225.88,56531
2016.02.22,0:00,1225.24,1225.83,1201.5,1208.16,48907
2016.02.23,0:00,1208.13,1227.93,1206.84,1225.1,51846
2016.02.24,0:00,1224.76,1252.87,1221.49,1228.36,62284
2016.02.25,0:00,1227.51,1242.39,1220.84,1232.6,62010
2016.02.26,0:00,1231.78,1239.94,1211.08,1222.01,55133
2016.02.29,0:00,1222.2,1240.77,1215.39,1238.07,61396
2016.03.01,0:00,1238.09,1248.11,1226.73,1231.64,58488
2016.03.02,0:00,1231.3,1243.68,1224.39,1239.46,55248
2016.03.03,0:00,1239.57,1267.91,1237.01,1263.77,59188
2016.03.04,0:00,1263.22,1279.36,1250.07,1258.83,77606
2016.03.07,0:00,1259.37,1272.72,1256.38,1266.75,53989
2016.03.08,0:00,1265.39,1277.64,1259.85,1261.19,51595
2016.03.09,0:00,1261.09,1264.56,1242.59,1252.68,50649
2016.03.10,0:00,1252.23,1272.93,1236.68,1271.78,63057
2016.03.11,0:00,1270.6,1282.8,1247.88,1250.04,56537
2016.03.14,0:00,1250.36,1260.71,1228.89,1235.5,42073
2016.03.15,0:00,1234.91,1237.66,1225.36,1232.09,41605
2016.03.16,0:00,1232.23,1263.52,1226.3,1262.05,45322
2016.03.17,0:00,1259.61,1270.53,1254.07,1257.38,56331
2016.03.18,0:00,1258.62,1266.49,1247.43,1254.89,44751
2016.03.21,0:00,1255.02,1255.33,1240.24,1243.28,40421
2016.03.22,0:00,1243.42,1259.74,1242.05,1247.91,44913
2016.03.23,0:00,1247.23,1249,1214.89,1220.41,50032
2016.03.24,0:00,1222.38,1223.38,1211.75,1216.68,40110
2016.03.28,0:00,1215.75,1222.71,1207.78,1221.21,34772
2016.03.29,0:00,1220.98,1242.56,1214.99,1241.79,48958
2016.03.30,0:00,1240.83,1243.64,1222.85,1224.49,45075
2016.03.31,0:00,1225.19,1239.97,1223.52,1232.15,44077
2016.04.01,0:00,1232.27,1234.89,1208.54,1221.76,45359
2016.04.04,0:00,1219.96,1222.22,1214.2,1215.15,40066
2016.04.05,0:00,1215.32,1236.34,1214.44,1230.77,47921
2016.04.06,0:00,1230.9,1231.8,1216.59,1221.99,44496
2016.04.07,0:00,1222.62,1242.86,1222.31,1240.03,55122
2016.04.08,0:00,1239.9,1242.36,1229.22,1238.67,44121
2016.04.11,0:00,1239.62,1258.31,1239.57,1257.31,51559
2016.04.12,0:00,1257.73,1262.26,1250.82,1254.97,50029
2016.04.13,0:00,1254.95,1256.33,1239.42,1241.93,48044
2016.04.14,0:00,1241.6,1243.64,1223.5,1227.4,53889
2016.04.15,0:00,1226.87,1235.49,1224.9,1233.44,42775
2016.04.18,0:00,1234.49,1241.23,1229.62,1231.91,47001
2016.04.19,0:00,1232.04,1256.21,1227.33,1249.77,58102
2016.04.20,0:00,1248.97,1257.6,1242.01,1243.76,54156
2016.04.21,0:00,1242.46,1269.92,1242.41,1247.57,65453
2016.04.22,0:00,1246.59,1252.17,1227.01,1232.2,56756
2016.04.25,0:00,1232.37,1241.84,1229.71,1237.47,41133
2016.04.26,0:00,1237.68,1244.51,1230.95,1242.91,42566
2016.04.27,0:00,1243.29,1252.35,1239.15,1245.26,47965
2016.04.28,0:00,1245.3,1269.29,1237.43,1265.71,58918
2016.04.29,0:00,1265.82,1296.3,1264.67,1292.49,59571
2016.05.02,0:00,1292.17,1303.33,1287.3,1291.16,57308
2016.05.03,0:00,1291.26,1301.38,1281.8,1286.2,58874
2016.05.04,0:00,1285.33,1289.34,1271.4,1279.15,60151
2016.05.05,0:00,1279.25,1286.05,1268.48,1277.31,50410
2016.05.06,0:00,1277.08,1295.15,1274.11,1287.25,58511
2016.05.09,0:00,1284.48,1287.14,1260.95,1263.43,51251
2016.05.10,0:00,1263.78,1269.23,1256.45,1265.24,49903
2016.05.11,0:00,1265.63,1278.68,1264.39,1276.88,49826
2016.05.12,0:00,1277.15,1280.48,1261.41,1263.28,53094
2016.05.13,0:00,1263.14,1275.9,1262.52,1272.57,50030
2016.05.16,0:00,1271.21,1288.29,1270.54,1273.71,47999
2016.05.17,0:00,1273.08,1281.84,1268.69,1278.43,51963
2016.05.18,0:00,1278.81,1281.15,1254.7,1258.02,59481
2016.05.19,0:00,1257.68,1260.9,1243.44,1254.16,55226
2016.05.20,0:00,1254.76,1259.68,1248.46,1251.77,44476
2016.05.23,0:00,1250.19,1255.69,1242.77,1248.61,44001
2016.05.24,0:00,1248.67,1251.89,1226.01,1226.73,47531
2016.05.25,0:00,1226.72,1229.81,1217.41,1223.82,49889
2016.05.26,0:00,1223.06,1233.9,1217.95,1219.37,48373
